product_id,brand,model_name,category,gender_target,size_system_primary,size_range_primary,sizes_available_uk,sizes_available_us,sizes_available_eu,foot_length_min_cm,foot_length_max_cm,width_options,recommended_foot_width_cm_min,recommended_foot_width_cm_max,fit_profile,cushioning_level,arch_support,material_upper,outsole_type,weight_g,colors,price_usd,rating_avg,review_count,stock_status,image_url,description_short,sources_used
merrell-zoom-7-running-413,Merrell,Zoom 7,Running,Male,UK,UK 6-12,"6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",24.2,30.1,Regular,9.15,11.35,regular,medium,low,synthetic mesh,blown rubber,242,white|green,120.61,3.8,89,in_stock,,"Built for running days: synthetic mesh upper, durable blown rubber outsole, medium cushion, low support, and a regular fit.",merrell.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
skechers-chelsea-max-formal-414,Skechers,Chelsea Max,Formal,Female,UK,UK 3-8.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46",21.6,27,Regular,8.09,10.29,roomy,medium,medium,suede leather,TPU,369,orange|blue,112.22,4.2,61,out_of_stock,,"Skechers formal footwear featuring suede leather, TPU, medium cushioning, medium arch support, and a roomy profile.",skechers.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
saucony-retro-9-boost-casual-415,Saucony,Retro 9 Boost,Casual,Male,UK,UK 6-11.5,"6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5","7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5","42,43,43.5,44,45,46,46.5,47,48,49,49.5,50",24.4,29.4,Regular|Wide,9.75,11.25,roomy,medium,low,leather,rubber,367,green|beige|pink,81.61,4.2,111,in_stock,,"Built for casual days: leather upper, durable rubber outsole, medium cushion, low support, and a roomy fit.",saucony.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
vans-loafer-9-formal-416,Vans,Loafer 9,Formal,Female,UK,UK 3-8.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46",21.8,26.8,Narrow|Regular,8.09,9.39,regular,medium,medium,full-grain leather,rubber,415,grey|beige|red|yellow,90.7,4.6,71,in_stock,,"Vans formal footwear featuring full-grain leather, rubber, medium cushioning, medium arch support, and a regular profile.",vans.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
new-balance-chelsea-5-formal-417,New Balance,Chelsea 5,Formal,Unisex,UK,UK 3-12,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",21.7,30.1,Regular,8.68,10.88,roomy,medium,high,full-grain leather,TPU,445,pink|yellow|black,132.28,3.5,48,low_stock,,"New Balance formal footwear featuring full-grain leather, TPU, medium cushioning, high arch support, and a roomy profile.",newbalance.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
reebok-stride-8-running-418,Reebok,Stride 8,Running,Female,UK,UK 3.5-8.5,"3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","38,39,40,40.5,41,42,43,43.5,44,45,46",22.1,27.1,Regular|Wide,8.9,10.4,regular,medium,medium,synthetic mesh,rubber,233,white|grey|blue|beige,115.82,4.6,23,low_stock,,"Reebok running footwear featuring synthetic mesh, rubber, medium cushioning, medium arch support, and a regular profile.",reebok.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
reebok-flex-6-athletic-419,Reebok,Flex 6,Athletic,Male,UK,UK 6-11.5,"6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5","7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5","42,43,43.5,44,45,46,46.5,47,48,49,49.5,50",24.2,29.5,Narrow|Regular,9.03,10.33,snug,medium,medium,synthetic leather,rubber,245,green|yellow|orange,109.33,4.2,56,out_of_stock,,"Built for athletic days: synthetic leather upper, durable rubber outsole, medium cushion, medium support, and a snug fit.",reebok.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
reebok-velocity-5-running-420,Reebok,Velocity 5,Running,Male,UK,UK 6.5-12,"6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",24.6,30,Regular,9.2,11.4,snug,medium,medium,synthetic mesh,blown rubber,235,orange|pink|green,103.47,3.7,59,low_stock,,"Reebok running footwear featuring synthetic mesh, blown rubber, medium cushioning, medium arch support, and a snug profile.",reebok.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
hoka-chelsea-5-formal-421,HOKA,Chelsea 5,Formal,Male,UK,UK 6-12,"6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",24.4,30,Wide,10.36,11.36,regular,medium,high,patent leather,rubber,450,purple|beige,133.04,4.4,84,in_stock,,Formal shoe with patent leather upper and rubber outsole; medium cushioning and high arch support for a regular feel.,hoka.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
vans-pace-iii-running-422,Vans,Pace III,Running,Female,UK,UK 3-8.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46",21.6,26.8,Regular,8.05,10.25,regular,high,medium,synthetic mesh,blown rubber,302,purple|yellow,144.67,4.1,69,out_of_stock,,"Vans running footwear featuring synthetic mesh, blown rubber, high cushioning, medium arch support, and a regular profile.",vans.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
reebok-swift-4-running-423,Reebok,Swift 4,Running,Female,UK,UK 3.5-8.5,"3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","38,39,40,40.5,41,42,43,43.5,44,45,46",22.3,27,Regular|Wide,8.92,10.42,snug,medium,medium,engineered mesh,rubber,331,blue|brown|grey,116.7,4.3,84,out_of_stock,,"Built for running days: engineered mesh upper, durable rubber outsole, medium cushion, medium support, and a snug fit.",reebok.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
adidas-power-5-athletic-424,Adidas,Power 5,Athletic,Unisex,UK,UK 3.5-12,"3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",22.3,30,Narrow|Regular|Wide,8.78,10.98,roomy,high,medium,synthetic leather,rubber,260,orange|black,119.89,4.9,99,in_stock,,Athletic shoe with synthetic leather upper and rubber outsole; high cushioning and medium arch support for a roomy feel.,adidas.co.uk; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
puma-power-9-athletic-425,PUMA,Power 9,Athletic,Female,UK,UK 3.5-8,"3.5,4,4.5,5,5.5,6,6.5,7,7.5,8","5.5,6,6.5,7,7.5,8,8.5,9,9.5,10","38,39,40,40.5,41,42,43,43.5,44,45",22.3,26.6,Narrow|Regular|Wide,8.15,10.35,regular,medium,high,knit,non-marking rubber,292,red|orange,143.26,3.9,54,out_of_stock,,Athletic shoe with knit upper and non-marking rubber outsole; medium cushioning and high arch support for a regular feel.,puma.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
asics-dress-ii-formal-426,ASICS,Dress II,Formal,Unisex,UK,UK 3-11.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5","4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50",21.7,29.6,Regular,8.59,10.79,snug,medium,medium,patent leather,rubber,386,beige|navy,149.65,4.3,77,in_stock,,"Built for formal days: patent leather upper, durable rubber outsole, medium cushion, medium support, and a snug fit.",asics.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
asics-loafer-x-formal-427,ASICS,Loafer X,Formal,Female,UK,UK 3.5-8,"3.5,4,4.5,5,5.5,6,6.5,7,7.5,8","5.5,6,6.5,7,7.5,8,8.5,9,9.5,10","38,39,40,40.5,41,42,43,43.5,44,45",22.1,26.4,Narrow|Regular,8.07,9.37,regular,low,high,full-grain leather,rubber,362,purple|white,158.39,4.3,16,in_stock,,"Built for formal days: full-grain leather upper, durable rubber outsole, low cushion, high support, and a regular fit.",asics.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
new-balance-power-max-boost-athletic-428,New Balance,Power Max Boost,Athletic,Male,UK,UK 6.5-11.5,"6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5","7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5","43,43.5,44,45,46,46.5,47,48,49,49.5,50",24.7,29.7,Narrow|Regular|Wide,9.16,11.36,roomy,medium,medium,synthetic leather,TPU,291,tan|beige|grey|red,144.85,4.6,60,in_stock,,"New Balance athletic footwear featuring synthetic leather, TPU, medium cushioning, medium arch support, and a roomy profile.",newbalance.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
salomon-velocity-prime-running-429,Salomon,Velocity Prime,Running,Unisex,UK,UK 3.5-12,"3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",22.1,30,Regular,8.74,10.94,regular,medium,medium,knit mesh,carbon rubber,290,brown|pink|navy|red,163.46,4.5,38,out_of_stock,,"Built for running days: knit mesh upper, durable carbon rubber outsole, medium cushion, medium support, and a regular fit.",salomon.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
asics-endorphin-4-running-430,ASICS,Endorphin 4,Running,Male,UK,UK 6-12,"6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",24.4,29.9,Regular|Wide,9.85,11.35,regular,medium,high,knit mesh,blown rubber,337,tan|yellow|brown,84.15,4.1,21,in_stock,,"ASICS running footwear featuring knit mesh, blown rubber, medium cushioning, high arch support, and a regular profile.",asics.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
nike-summit-9-trail-431,Nike,Summit 9,Trail,Female,UK,UK 3.5-8.5,"3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","38,39,40,40.5,41,42,43,43.5,44,45,46",22,27,Wide,9.36,10.36,roomy,high,medium,ripstop mesh,Vibram-style rubber,295,grey|orange|brown|navy,176.16,4.7,41,in_stock,,Trail shoe with ripstop mesh upper and Vibram-style rubber outsole; high cushioning and medium arch support for a roomy feel.,nike.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
saucony-peak-max-trail-432,Saucony,Peak Max,Trail,Male,UK,UK 6.5-12,"6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",24.8,30,Narrow|Regular,9.24,10.54,roomy,high,medium,synthetic mesh,sticky rubber,397,navy|black|pink,139.55,4.6,23,in_stock,,Trail shoe with synthetic mesh upper and sticky rubber outsole; high cushioning and medium arch support for a roomy feel.,saucony.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
hoka-charge-9-athletic-433,HOKA,Charge 9,Athletic,Unisex,UK,UK 3-11.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5","4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50",21.9,29.6,Narrow|Regular|Wide,8.63,10.83,snug,medium,medium,knit,non-marking rubber,348,white|green,136.42,4.2,110,in_stock,,"Built for athletic days: knit upper, durable non-marking rubber outsole, medium cushion, medium support, and a snug fit.",hoka.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
new-balance-canyon-ii-runner-trail-434,New Balance,Canyon II Runner,Trail,Male,UK,UK 6.5-12,"6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",24.8,30,Regular,9.24,11.44,roomy,medium,medium,synthetic mesh,Vibram-style rubber,465,grey|yellow|blue|green,165.28,4.1,46,in_stock,,Trail shoe with synthetic mesh upper and Vibram-style rubber outsole; medium cushioning and medium arch support for a roomy feel.,newbalance.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
brooks-terra-prime-premium-trail-435,Brooks,Terra Prime Premium,Trail,Female,UK,UK 3-8.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46",21.7,27.1,Wide,9.33,10.33,roomy,low,medium,synthetic mesh,Vibram-style rubber,309,blue|purple|green,154.76,4.2,27,in_stock,,"Built for trail days: synthetic mesh upper, durable Vibram-style rubber outsole, low cushion, medium support, and a roomy fit.",brooksrunning.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
nike-street-elite-gt-casual-436,Nike,Street Elite GT,Casual,Male,UK,UK 6.5-12,"6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",24.6,30.1,Regular,9.22,11.42,regular,medium,medium,suede,cupsole rubber,395,pink|brown|grey,117.69,4.2,46,in_stock,,Casual shoe with suede upper and cupsole rubber outsole; medium cushioning and medium arch support for a regular feel.,nike.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
saucony-court-7-casual-437,Saucony,Court 7,Casual,Female,UK,UK 3-8.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46",21.8,27.1,Regular,8.15,10.35,snug,low,medium,leather,rubber,323,green|black|beige,116.13,3.7,90,in_stock,,"Built for casual days: leather upper, durable rubber outsole, low cushion, medium support, and a snug fit.",saucony.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
skechers-urban-4-casual-438,Skechers,Urban 4,Casual,Male,UK,UK 6-12,"6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",24.3,30,Narrow|Regular|Wide,9.15,11.35,regular,low,medium,synthetic leather,rubber,361,black|grey|yellow,119.48,4.5,141,in_stock,,"Built for casual days: synthetic leather upper, durable rubber outsole, low cushion, medium support, and a regular fit.",skechers.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
merrell-loafer-4-formal-439,Merrell,Loafer 4,Formal,Unisex,UK,UK 3-12,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",21.8,30.1,Regular,8.7,10.9,regular,low,low,suede leather,leather,448,blue|pink|yellow,149.77,3.5,53,in_stock,,"Merrell formal footwear featuring suede leather, leather, low cushioning, low arch support, and a regular profile.",merrell.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
brooks-aero-i-boost-running-440,Brooks,Aero I Boost,Running,Unisex,UK,UK 3-12,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",21.9,30.1,Narrow|Regular,8.72,10.02,roomy,medium,medium,engineered mesh,rubber,267,red|pink|tan,129.03,4.6,30,in_stock,,"Brooks running footwear featuring engineered mesh, rubber, medium cushioning, medium arch support, and a roomy profile.",brooksrunning.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
salomon-trainer-prime-athletic-441,Salomon,Trainer Prime,Athletic,Unisex,UK,UK 3.5-12,"3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",22.1,29.9,Regular,8.72,10.92,regular,medium,high,synthetic mesh,rubber,309,pink|grey|red,131.71,3.8,46,out_of_stock,,"Salomon athletic footwear featuring synthetic mesh, rubber, medium cushioning, high arch support, and a regular profile.",salomon.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
clarks-outback-5-trail-442,Clarks,Outback 5,Trail,Female,UK,UK 3-8.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46",21.7,27,Regular,8.11,10.31,regular,medium,low,ripstop mesh,lugged rubber,394,beige|pink|black,167.72,4.5,49,in_stock,,"Built for trail days: ripstop mesh upper, durable lugged rubber outsole, medium cushion, low support, and a regular fit.",clarks.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
skechers-oxford-max-formal-443,Skechers,Oxford Max,Formal,Female,UK,UK 3-8.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46",21.8,27,Narrow|Regular|Wide,8.13,10.33,regular,high,medium,full-grain leather,rubber,374,orange|navy,130.51,4.6,62,in_stock,,"Built for formal days: full-grain leather upper, durable rubber outsole, high cushion, medium support, and a regular fit.",skechers.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
converse-chelsea-max-formal-444,Converse,Chelsea Max,Formal,Male,UK,UK 6.5-12,"6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",24.8,30,Narrow|Regular|Wide,9.24,11.44,snug,medium,high,full-grain leather,TPU,419,grey|red|black,141.88,4.5,75,low_stock,,"Built for formal days: full-grain leather upper, durable TPU outsole, medium cushion, high support, and a snug fit.",converse.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
clarks-summit-4-trail-445,Clarks,Summit 4,Trail,Male,UK,UK 6.5-12,"6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",24.7,30.1,Regular|Wide,9.94,11.44,snug,medium,medium,synthetic mesh,lugged rubber,362,white|tan|grey|purple,129.54,4.3,27,low_stock,,"Clarks trail footwear featuring synthetic mesh, lugged rubber, medium cushioning, medium arch support, and a snug profile.",clarks.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
merrell-skate-7-casual-446,Merrell,Skate 7,Casual,Female,UK,UK 3-8,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10","37.5,38,39,40,40.5,41,42,43,43.5,44,45",21.8,26.4,Regular,8.02,10.22,regular,low,low,suede,gum rubber,264,white|pink|brown|grey,104.7,3.7,40,in_stock,,Casual shoe with suede upper and gum rubber outsole; low cushioning and low arch support for a regular feel.,merrell.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
new-balance-endorphin-8-running-447,New Balance,Endorphin 8,Running,Female,UK,UK 3-8.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46",21.8,26.8,Narrow|Regular|Wide,8.09,10.29,regular,low,high,engineered mesh,blown rubber,267,yellow|pink|white,101.7,3.9,21,in_stock,,"Built for running days: engineered mesh upper, durable blown rubber outsole, low cushion, high support, and a regular fit.",newbalance.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
vans-summit-6-trail-448,Vans,Summit 6,Trail,Male,UK,UK 6-11.5,"6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5","7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5","42,43,43.5,44,45,46,46.5,47,48,49,49.5,50",24.3,29.4,Narrow|Regular,9.03,10.33,snug,medium,medium,synthetic mesh,lugged rubber,335,navy|black,129.13,4,79,in_stock,,"Vans trail footwear featuring synthetic mesh, lugged rubber, medium cushioning, medium arch support, and a snug profile.",vans.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
timberland-lo-6-casual-449,Timberland,Lo 6,Casual,Unisex,UK,UK 3-12,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",21.7,30.1,Narrow|Regular|Wide,8.68,10.88,roomy,low,low,leather,rubber,366,white|black|beige,105.85,4.9,30,in_stock,,"Timberland casual footwear featuring leather, rubber, low cushioning, low arch support, and a roomy profile.",timberland.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
reebok-trailblazer-8-trail-450,Reebok,Trailblazer 8,Trail,Male,UK,UK 6.5-11.5,"6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5","7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5","43,43.5,44,45,46,46.5,47,48,49,49.5,50",24.8,29.4,Wide,10.33,11.33,regular,high,high,gore-tex membrane,lugged rubber,292,yellow|grey,128.85,4.9,86,in_stock,,"Reebok trail footwear featuring gore-tex membrane, lugged rubber, high cushioning, high arch support, and a regular profile.",reebok.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
merrell-nimbus-7-running-451,Merrell,Nimbus 7,Running,Male,UK,UK 6-11.5,"6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5","7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5","42,43,43.5,44,45,46,46.5,47,48,49,49.5,50",24.4,29.5,Narrow|Regular|Wide,9.07,11.27,regular,medium,medium,knit mesh,blown rubber,218,beige|purple|orange|blue,150.84,4,81,low_stock,,"Built for running days: knit mesh upper, durable blown rubber outsole, medium cushion, medium support, and a regular fit.",merrell.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
merrell-power-ii-athletic-452,Merrell,Power II,Athletic,Female,UK,UK 3-8.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46",21.8,27,Regular,8.13,10.33,regular,high,low,synthetic mesh,rubber,282,black|navy|yellow,117.11,4.6,13,in_stock,,Athletic shoe with synthetic mesh upper and rubber outsole; high cushioning and low arch support for a regular feel.,merrell.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
converse-oxford-plus-formal-453,Converse,Oxford Plus,Formal,Unisex,UK,UK 3-11.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5","4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50",21.7,29.7,Regular,8.61,10.81,roomy,medium,low,full-grain leather,leather,394,white|pink|purple,107.84,4.4,28,in_stock,,"Built for formal days: full-grain leather upper, durable leather outsole, medium cushion, low support, and a roomy fit.",converse.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
converse-stride-8-running-454,Converse,Stride 8,Running,Female,UK,UK 3-8.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46",21.6,27.1,Narrow|Regular|Wide,8.11,10.31,regular,low,low,synthetic mesh,carbon rubber,180,purple|grey|tan,158.11,4.6,36,low_stock,,"Built for running days: synthetic mesh upper, durable carbon rubber outsole, low cushion, low support, and a regular fit.",converse.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
