foot_length_cm,foot_width_cm,category,gender,target_UK_size,target_EU_size,target_US_size,allowance_cm,effective_length_cm
23.64,8.98,Sport,Female,6.5,39,8.5,1.2,24.84
25.1,9.44,Sport,Female,8,41,10,1.2,26.3
25.74,9.08,Sport,Female,9,42,11,1.2,26.94
25.85,9.31,Sport,Female,9,43,11,1.2,27.05
26.06,9.67,Sport,Female,9,43,11,1.2,27.26
23.87,8.46,Sport,Female,6.5,40,8.5,1.2,25.07
24.62,9.18,Sport,Female,7.5,41,9.5,1.2,25.82
24.21,9.17,Sport,Female,7,40,9,1.2,25.41
26.54,9.22,Sport,Female,10,44,12,1.2,27.74
24.5,9.65,Sport,Female,7.5,41,9.5,1.2,25.7
27.34,10.05,Sport,Female,10.5,45,12.5,1.2,28.54
23.17,8.86,Sport,Female,6,39,8,1.2,24.37
24.01,8.84,Sport,Female,7,40,9,1.2,25.21
24.92,8.69,Sport,Female,8,41,10,1.2,26.12
27.45,10.31,Sport,Female,11,45,13,1.2,28.65
25.89,9.39,Sport,Female,9,43,11,1.2,27.09
26.47,9.15,Sport,Female,9.5,44,11.5,1.2,27.67
24.91,9.05,Sport,Female,8,41,10,1.2,26.11
24.12,9.33,Sport,Female,7,40,9,1.2,25.32
24.21,9.27,Sport,Female,7,40,9,1.2,25.41
22.77,8.41,Sport,Female,5.5,38,7.5,1.2,23.97
24.6,9.71,Sport,Female,7.5,41,9.5,1.2,25.8
23.19,8.36,Sport,Female,6,39,8,1.2,24.39
24.9,9.88,Sport,Female,8,41,10,1.2,26.1
23.98,9.2,Sport,Female,6.5,40,8.5,1.2,25.18
24.93,9.19,Sport,Female,8,41,10,1.2,26.13
24.29,9.09,Sport,Female,7,40,9,1.2,25.49
24.68,9.31,Sport,Female,7.5,41,9.5,1.2,25.88
25.42,9.67,Sport,Female,8.5,42,10.5,1.2,26.62
21.17,7.75,Sport,Female,3.5,36,5.5,1.2,22.37
24.3,8.89,Sport,Female,7,40,9,1.2,25.5
23.91,9.12,Sport,Female,6.5,40,8.5,1.2,25.11
23.58,9.49,Sport,Female,6.5,39,8.5,1.2,24.78
24.29,9.64,Sport,Female,7,40,9,1.2,25.49
27.4,10.56,Sport,Female,11,45,13,1.2,28.6
24.07,9.57,Sport,Female,7,40,9,1.2,25.27
26.22,9.32,Sport,Female,9.5,43,11.5,1.2,27.42
24.45,9.22,Sport,Female,7.5,40,9.5,1.2,25.65
24.18,9.6,Sport,Female,7,40,9,1.2,25.38
26.73,10.16,Sport,Female,10,44,12,1.2,27.93
24.64,9.19,Sport,Female,7.5,41,9.5,1.2,25.84
26.41,9.89,Sport,Female,9.5,43,11.5,1.2,27.61
27.57,10.22,Sport,Female,11,45,13,1.2,28.77
26.48,9.73,Sport,Female,9.5,44,11.5,1.2,27.68
24.67,9.75,Sport,Female,7.5,41,9.5,1.2,25.87
24.91,9.06,Sport,Female,8,41,10,1.2,26.11
25.14,9.9,Sport,Female,8,42,10,1.2,26.34
24,8.97,Sport,Female,7,40,9,1.2,25.2
25.06,8.75,Sport,Female,8,41,10,1.2,26.26
24.3,8.49,Sport,Female,7,40,9,1.2,25.5
23.69,9.1,Sport,Female,6.5,39,8.5,1.2,24.89
21.77,8.16,Sport,Female,4,36,6,1.2,22.97
24.6,9.98,Sport,Female,7.5,41,9.5,1.2,25.8
23.21,8.66,Sport,Female,6,39,8,1.2,24.41
24.35,9.21,Sport,Female,7,40,9,1.2,25.55
24.34,8.92,Sport,Female,7,40,9,1.2,25.54
24.88,8.69,Sport,Female,8,41,10,1.2,26.08
24.42,9.4,Sport,Female,7.5,40,9.5,1.2,25.62
25.06,8.73,Sport,Female,8,41,10,1.2,26.26
23.37,9.12,Sport,Female,6,39,8,1.2,24.57
25.55,9.38,Sport,Female,8.5,42,10.5,1.2,26.75
26.58,9.32,Sport,Female,10,44,12,1.2,27.78
25.19,9.89,Sport,Female,8,42,10,1.2,26.39
25.37,9.7,Sport,Female,8.5,42,10.5,1.2,26.57
25.27,9.52,Sport,Female,8.5,42,10.5,1.2,26.47
24.73,9.64,Sport,Female,7.5,41,9.5,1.2,25.93
25.43,8.83,Sport,Female,8.5,42,10.5,1.2,26.63
26.39,9.48,Sport,Female,9.5,43,11.5,1.2,27.59
26.14,9.79,Sport,Female,9.5,43,11.5,1.2,27.34
25,10.3,Sport,Female,8,41,10,1.2,26.2
26.77,9.86,Sport,Female,10,44,12,1.2,27.97
26.07,9.42,Sport,Female,9,43,11,1.2,27.27
24.66,8.35,Sport,Female,7.5,41,9.5,1.2,25.86
24.17,9.92,Sport,Female,7,40,9,1.2,25.37
25.17,9.5,Sport,Female,8,42,10,1.2,26.37
23.37,8.91,Sport,Female,6,39,8,1.2,24.57
25.55,8.58,Sport,Female,8.5,42,10.5,1.2,26.75
23.84,9.04,Sport,Female,6.5,40,8.5,1.2,25.04
25.87,9.62,Sport,Female,9,43,11,1.2,27.07
25.4,9.24,Sport,Female,8.5,42,10.5,1.2,26.6
24,8.59,Sport,Female,7,40,9,1.2,25.2
23.45,8.44,Sport,Female,6,39,8,1.2,24.65
25.28,10.19,Sport,Female,8.5,42,10.5,1.2,26.48
23.22,8.98,Sport,Female,6,39,8,1.2,24.42
25.84,9.35,Sport,Female,9,43,11,1.2,27.04
24.54,9.26,Sport,Female,7.5,41,9.5,1.2,25.74
24.74,9.29,Sport,Female,7.5,41,9.5,1.2,25.94
25.02,8.79,Sport,Female,8,41,10,1.2,26.22
25.19,9.77,Sport,Female,8,42,10,1.2,26.39
26.34,9.6,Sport,Female,9.5,43,11.5,1.2,27.54
25.64,9.55,Sport,Female,8.5,42,10.5,1.2,26.84
24.98,9.94,Sport,Female,8,41,10,1.2,26.18
24.12,8.63,Sport,Female,7,40,9,1.2,25.32
23.87,8.78,Sport,Female,6.5,40,8.5,1.2,25.07
25.32,9.56,Sport,Female,8.5,42,10.5,1.2,26.52
25.16,9.75,Sport,Female,8,42,10,1.2,26.36
25.65,9.26,Sport,Female,8.5,42,10.5,1.2,26.85
25.49,9.25,Sport,Female,8.5,42,10.5,1.2,26.69
23.21,9.19,Sport,Female,6,39,8,1.2,24.41
22.31,9.63,Sport,Female,5,37,7,1.2,23.51
25.9,9.6,Sport,Female,9,43,11,1.2,27.1
26.16,9.32,Sport,Female,9.5,43,11.5,1.2,27.36
25.51,9.06,Sport,Female,8.5,42,10.5,1.2,26.71
25.95,9.53,Sport,Female,9,43,11,1.2,27.15
26.06,9.95,Sport,Female,9,43,11,1.2,27.26
25.52,10.6,Sport,Female,8.5,42,10.5,1.2,26.72
25.18,9.43,Sport,Female,8,42,10,1.2,26.38
26.08,10.3,Sport,Female,9,43,11,1.2,27.28
23.21,9.06,Sport,Female,6,39,8,1.2,24.41
26.28,9.75,Sport,Female,9.5,43,11.5,1.2,27.48
25.89,10.15,Sport,Female,9,43,11,1.2,27.09
23.62,9.07,Sport,Female,6.5,39,8.5,1.2,24.82
27.74,9.61,Sport,Female,11,45,13,1.2,28.94
23.67,9.53,Sport,Female,6.5,39,8.5,1.2,24.87
23.4,8.35,Sport,Female,6,39,8,1.2,24.6
24.16,9.57,Sport,Female,7,40,9,1.2,25.36
26.69,9.75,Sport,Female,10,44,12,1.2,27.89
24.32,9.08,Sport,Female,7,40,9,1.2,25.52
26.96,9.69,Sport,Female,10.5,44,12.5,1.2,28.16
25.05,9.31,Sport,Female,8,41,10,1.2,26.25
25.37,9.27,Sport,Female,8.5,42,10.5,1.2,26.57
24.64,9.45,Sport,Female,7.5,41,9.5,1.2,25.84
25.04,9.21,Sport,Female,8,41,10,1.2,26.24
24.69,8.52,Sport,Female,7.5,41,9.5,1.2,25.89
24.04,9.13,Sport,Female,7,40,9,1.2,25.24
24.49,9.62,Sport,Female,7.5,41,9.5,1.2,25.69
27.23,9.1,Sport,Female,10.5,45,12.5,1.2,28.43
24.29,9.19,Sport,Female,7,40,9,1.2,25.49
24.46,9.05,Sport,Female,7.5,40,9.5,1.2,25.66
23.72,9.43,Sport,Female,6.5,39,8.5,1.2,24.92
24.05,9.03,Sport,Female,7,40,9,1.2,25.25
27.17,10.18,Sport,Female,10.5,45,12.5,1.2,28.37
23.06,9.16,Sport,Female,5.5,38,7.5,1.2,24.26
25.66,9.78,Sport,Female,8.5,42,10.5,1.2,26.86
23.42,9.61,Sport,Female,6,39,8,1.2,24.62
25.74,9.44,Sport,Female,9,42,11,1.2,26.94
23.7,9.07,Sport,Female,6.5,39,8.5,1.2,24.9
25.98,9.76,Sport,Female,9,43,11,1.2,27.18
23.9,9.13,Sport,Female,6.5,40,8.5,1.2,25.1
24.38,9.11,Sport,Female,7,40,9,1.2,25.58
22.88,8.5,Sport,Female,5.5,38,7.5,1.2,24.08
25.36,9.45,Sport,Female,8.5,42,10.5,1.2,26.56
23.67,8.45,Sport,Female,6.5,39,8.5,1.2,24.87
26.44,8.89,Sport,Female,9.5,43,11.5,1.2,27.64
24.69,8.84,Sport,Female,7.5,41,9.5,1.2,25.89
25.05,9.63,Sport,Female,8,41,10,1.2,26.25
25.4,9.55,Sport,Female,8.5,42,10.5,1.2,26.6
24.94,9.61,Sport,Female,8,41,10,1.2,26.14
24.1,8.87,Sport,Female,7,40,9,1.2,25.3
24.75,9.71,Sport,Female,7.5,41,9.5,1.2,25.95
24.27,8.63,Sport,Female,7,40,9,1.2,25.47
23.91,8.67,Sport,Female,6.5,40,8.5,1.2,25.11
22.79,9.24,Sport,Female,5.5,38,7.5,1.2,23.99
24.26,9.25,Sport,Female,7,40,9,1.2,25.46
24.83,9.59,Sport,Female,7.5,41,9.5,1.2,26.03
25.07,9.47,Sport,Female,8,41,10,1.2,26.27
23.6,8.8,Sport,Female,6.5,39,8.5,1.2,24.8
25.5,9,Sport,Female,8.5,42,10.5,1.2,26.7
26.11,8.89,Sport,Female,9.5,43,11.5,1.2,27.31
23.56,9.74,Sport,Female,6,39,8,1.2,24.76
23.01,8.24,Sport,Female,5.5,38,7.5,1.2,24.21
23.6,9.6,Sport,Female,6.5,39,8.5,1.2,24.8
25.19,9.44,Sport,Female,8,42,10,1.2,26.39
27.1,9.96,Sport,Female,10.5,44,12.5,1.2,28.3
25.93,9.66,Sport,Female,9,43,11,1.2,27.13
26.52,9.93,Sport,Female,9.5,44,11.5,1.2,27.72
23.43,8.68,Sport,Female,6,39,8,1.2,24.63
26.23,8.79,Sport,Female,9.5,43,11.5,1.2,27.43
25.01,9.13,Sport,Female,8,41,10,1.2,26.21
26.51,9.9,Sport,Female,9.5,44,11.5,1.2,27.71
25.28,9,Sport,Female,8.5,42,10.5,1.2,26.48
25.22,9.84,Sport,Female,8,42,10,1.2,26.42
23.89,9.05,Sport,Female,6.5,40,8.5,1.2,25.09
23.96,8.65,Sport,Female,6.5,40,8.5,1.2,25.16
24.58,9.32,Sport,Female,7.5,41,9.5,1.2,25.78
25.17,9.57,Sport,Female,8,42,10,1.2,26.37
25.55,9.69,Sport,Female,8.5,42,10.5,1.2,26.75
24.21,8.01,Sport,Female,7,40,9,1.2,25.41
23.42,7.77,Sport,Female,6,39,8,1.2,24.62
25.3,9.84,Sport,Female,8.5,42,10.5,1.2,26.5
25.15,8.81,Sport,Female,8,42,10,1.2,26.35
25.89,9.98,Sport,Female,9,43,11,1.2,27.09
26.91,10.26,Sport,Female,10,44,12,1.2,28.11
24.8,8.84,Sport,Female,7.5,41,9.5,1.2,26
25.44,9.06,Sport,Female,8.5,42,10.5,1.2,26.64
23.49,9.29,Sport,Female,6,39,8,1.2,24.69
26.8,9.62,Sport,Female,10,44,12,1.2,28
25.58,10.01,Sport,Female,8.5,42,10.5,1.2,26.78
26.16,10.27,Sport,Female,9.5,43,11.5,1.2,27.36
24.77,8.84,Sport,Female,7.5,41,9.5,1.2,25.97
25.54,9.17,Sport,Female,8.5,42,10.5,1.2,26.74
26.2,9.68,Sport,Female,9.5,43,11.5,1.2,27.4
26.35,8.81,Sport,Female,9.5,43,11.5,1.2,27.55
25.26,8.7,Sport,Female,8.5,42,10.5,1.2,26.46
25.64,9.15,Sport,Female,8.5,42,10.5,1.2,26.84
25.53,10.28,Sport,Female,8.5,42,10.5,1.2,26.73
24.54,9.35,Sport,Female,7.5,41,9.5,1.2,25.74
26.89,9.55,Sport,Female,10,44,12,1.2,28.09
24.45,8.82,Sport,Female,7.5,40,9.5,1.2,25.65
23.61,8.55,Sport,Female,6.5,39,8.5,1.2,24.81
25.04,9.13,Sport,Female,8,41,10,1.2,26.24
24.48,8.98,Sport,Female,7.5,41,9.5,1.2,25.68
24.99,9.26,Sport,Female,8,41,10,1.2,26.19
25.5,9.67,Sport,Female,8.5,42,10.5,1.2,26.7
24.34,9.17,Sport,Female,7,40,9,1.2,25.54
25.09,9.7,Sport,Female,8,41,10,1.2,26.29
24.95,9.22,Sport,Female,8,41,10,1.2,26.15
24.35,9.88,Sport,Female,7,40,9,1.2,25.55
26.22,9.95,Sport,Female,9.5,43,11.5,1.2,27.42
26.96,9.91,Sport,Female,10.5,44,12.5,1.2,28.16
22.63,8.99,Sport,Female,5,38,7,1.2,23.83
24.47,9.01,Sport,Female,7.5,41,9.5,1.2,25.67
24.61,9.17,Sport,Female,7.5,41,9.5,1.2,25.81
25.63,9.39,Sport,Female,8.5,42,10.5,1.2,26.83
24.45,8.92,Sport,Female,7.5,40,9.5,1.2,25.65
25.75,8.99,Sport,Female,9,42,11,1.2,26.95
24.1,9.36,Sport,Female,7,40,9,1.2,25.3
24.26,9.57,Sport,Female,7,40,9,1.2,25.46
24.49,9.39,Sport,Female,7.5,41,9.5,1.2,25.69
24.26,9.15,Sport,Female,7,40,9,1.2,25.46
25.09,10.26,Sport,Female,8,41,10,1.2,26.29
25.25,9.15,Sport,Female,8,42,10,1.2,26.45
24.07,9.24,Sport,Female,7,40,9,1.2,25.27
26.27,10.11,Sport,Female,9.5,43,11.5,1.2,27.47
24.85,8.88,Sport,Female,8,41,10,1.2,26.05
23.1,9.16,Sport,Female,5.5,38,7.5,1.2,24.3
26.04,10.31,Sport,Female,9,43,11,1.2,27.24
23.81,9.07,Sport,Female,6.5,40,8.5,1.2,25.01
22.64,8.87,Sport,Female,5,38,7,1.2,23.84
24.72,9.03,Sport,Female,7.5,41,9.5,1.2,25.92
23.87,9.28,Sport,Female,6.5,40,8.5,1.2,25.07
24.68,8.97,Sport,Female,7.5,41,9.5,1.2,25.88
24.47,9.21,Sport,Female,7.5,41,9.5,1.2,25.67
26.41,9.11,Sport,Female,9.5,43,11.5,1.2,27.61
24.16,8.12,Sport,Female,7,40,9,1.2,25.36
24.42,9.03,Sport,Female,7.5,40,9.5,1.2,25.62
23.05,8.7,Sport,Female,5.5,38,7.5,1.2,24.25
23.85,8.93,Sport,Female,6.5,40,8.5,1.2,25.05
24.42,9.52,Sport,Female,7.5,40,9.5,1.2,25.62
25.11,9.78,Sport,Female,8,41,10,1.2,26.31
25.84,9.67,Sport,Female,9,43,11,1.2,27.04
23.43,9.25,Sport,Female,6,39,8,1.2,24.63
22.32,8.42,Sport,Female,5,37,7,1.2,23.52
26.43,9.3,Sport,Female,9.5,43,11.5,1.2,27.63
23.77,9.27,Sport,Female,6.5,39,8.5,1.2,24.97
24.6,8.82,Sport,Female,7.5,41,9.5,1.2,25.8
23.79,8.58,Sport,Female,6.5,39,8.5,1.2,24.99
22.94,10.01,Sport,Female,5.5,38,7.5,1.2,24.14
24.12,9.38,Sport,Female,7,40,9,1.2,25.32
25.4,8.73,Sport,Female,8.5,42,10.5,1.2,26.6
25.47,9.04,Sport,Female,8.5,42,10.5,1.2,26.67
26.27,10.35,Sport,Female,9.5,43,11.5,1.2,27.47
24.26,9.33,Sport,Female,7,40,9,1.2,25.46
25.03,9.3,Sport,Female,8,41,10,1.2,26.23
23.44,8.98,Sport,Female,6,39,8,1.2,24.64
23.99,9.04,Sport,Female,7,40,9,1.2,25.19
25.18,8.84,Sport,Female,8,42,10,1.2,26.38
27.11,9.75,Sport,Female,10.5,44,12.5,1.2,28.31
24.67,8.77,Sport,Female,7.5,41,9.5,1.2,25.87
24.67,9.3,Sport,Female,7.5,41,9.5,1.2,25.87
27.39,9.56,Sport,Female,11,45,13,1.2,28.59
24.09,9.3,Sport,Female,7,40,9,1.2,25.29
26.05,9.67,Sport,Female,9,43,11,1.2,27.25
23.29,9.26,Sport,Female,6,39,8,1.2,24.49
24.79,9.12,Sport,Female,7.5,41,9.5,1.2,25.99
25.37,9.63,Sport,Female,8.5,42,10.5,1.2,26.57
24.33,9.45,Sport,Female,7,40,9,1.2,25.53
24.39,9.54,Sport,Female,7,40,9,1.2,25.59
24.44,9.54,Sport,Female,7.5,40,9.5,1.2,25.64
23.62,8.71,Sport,Female,6.5,39,8.5,1.2,24.82
26.73,10.38,Sport,Female,10,44,12,1.2,27.93
24.46,8.55,Sport,Female,7.5,40,9.5,1.2,25.66
25.45,9.77,Sport,Female,8.5,42,10.5,1.2,26.65
25.02,9.16,Sport,Female,8,41,10,1.2,26.22
22.99,8.47,Sport,Female,5.5,38,7.5,1.2,24.19
25.6,9.59,Sport,Female,8.5,42,10.5,1.2,26.8
24.1,9.34,Sport,Female,7,40,9,1.2,25.3
23.48,9.08,Sport,Female,6,39,8,1.2,24.68
24.05,9.03,Sport,Female,7,40,9,1.2,25.25
24.54,9.29,Sport,Female,7.5,41,9.5,1.2,25.74
24.29,9.5,Sport,Female,7,40,9,1.2,25.49
23.94,9.13,Sport,Female,6.5,40,8.5,1.2,25.14
25.63,9.53,Sport,Female,8.5,42,10.5,1.2,26.83
24.65,9.35,Sport,Female,7.5,41,9.5,1.2,25.85
21.94,8.43,Sport,Female,4.5,37,6.5,1.2,23.14
24.01,9.55,Sport,Female,7,40,9,1.2,25.21
24.3,10.13,Sport,Female,7,40,9,1.2,25.5
25.07,9.5,Sport,Female,8,41,10,1.2,26.27
25.65,9.37,Sport,Female,8.5,42,10.5,1.2,26.85
24.25,9.52,Sport,Female,7,40,9,1.2,25.45
24.12,9.65,Sport,Female,7,40,9,1.2,25.32
24.78,9.17,Sport,Female,7.5,41,9.5,1.2,25.98
21.24,8.63,Sport,Female,3.5,36,5.5,1.2,22.44
25.58,9.22,Sport,Female,8.5,42,10.5,1.2,26.78
25.71,9.9,Sport,Female,9,42,11,1.2,26.91
25.07,9.43,Sport,Female,8,41,10,1.2,26.27
24.64,9.57,Sport,Female,7.5,41,9.5,1.2,25.84
25.78,9.11,Sport,Female,9,42,11,1.2,26.98
24.3,9.43,Sport,Female,7,40,9,1.2,25.5
24.29,8.87,Sport,Female,7,40,9,1.2,25.49
23.86,8.79,Sport,Female,6.5,40,8.5,1.2,25.06
25.36,9.07,Sport,Female,8.5,42,10.5,1.2,26.56
22.96,9.13,Sport,Female,5.5,38,7.5,1.2,24.16
23.77,9.56,Sport,Female,6.5,39,8.5,1.2,24.97
21.29,7.8,Sport,Female,3.5,36,5.5,1.2,22.49
25.6,9.26,Sport,Female,8.5,42,10.5,1.2,26.8
25.78,9.11,Sport,Female,9,42,11,1.2,26.98
25.11,8.9,Sport,Female,8,41,10,1.2,26.31
24.21,9.19,Sport,Female,7,40,9,1.2,25.41
23.99,9.32,Sport,Female,6.5,40,8.5,1.2,25.19
23.91,8.95,Sport,Female,6.5,40,8.5,1.2,25.11
21.98,8.74,Sport,Female,4.5,37,6.5,1.2,23.18
27.03,9.44,Sport,Female,10.5,44,12.5,1.2,28.23
26.79,9.79,Sport,Female,10,44,12,1.2,27.99
24.82,9.13,Sport,Female,7.5,41,9.5,1.2,26.02
22.09,8.89,Sport,Female,4.5,37,6.5,1.2,23.29
23.81,8.71,Sport,Female,6.5,40,8.5,1.2,25.01
25.87,9.58,Sport,Female,9,43,11,1.2,27.07
24.58,8.52,Sport,Female,7.5,41,9.5,1.2,25.78
24.85,9.33,Sport,Female,8,41,10,1.2,26.05
24.97,9.03,Sport,Female,8,41,10,1.2,26.17
25.31,9.36,Sport,Female,8.5,42,10.5,1.2,26.51
24.46,9.47,Sport,Female,7.5,40,9.5,1.2,25.66
23.31,8.84,Sport,Female,6,39,8,1.2,24.51
25.16,9.57,Sport,Female,8,42,10,1.2,26.36
23.91,8.93,Sport,Female,6.5,40,8.5,1.2,25.11
23.56,9.41,Sport,Female,6,39,8,1.2,24.76
22.87,9.56,Sport,Female,5.5,38,7.5,1.2,24.07
25.7,9.53,Sport,Female,9,42,11,1.2,26.9
24.62,9.23,Sport,Female,7.5,41,9.5,1.2,25.82
25.57,8.9,Sport,Female,8.5,42,10.5,1.2,26.77
24.58,8.95,Sport,Female,7.5,41,9.5,1.2,25.78
24.59,8.95,Sport,Female,7.5,41,9.5,1.2,25.79
25.97,9.68,Sport,Female,9,43,11,1.2,27.17
24.39,9.45,Sport,Female,7,40,9,1.2,25.59
21.89,8.74,Sport,Female,4.5,37,6.5,1.2,23.09
24.12,8.72,Sport,Female,7,40,9,1.2,25.32
26.08,10.25,Sport,Female,9,43,11,1.2,27.28
25.87,9.15,Sport,Female,9,43,11,1.2,27.07
24.69,9.25,Sport,Female,7.5,41,9.5,1.2,25.89
25.78,9.42,Sport,Female,9,42,11,1.2,26.98
23.18,8.61,Sport,Female,6,39,8,1.2,24.38
26.27,10.04,Sport,Female,9.5,43,11.5,1.2,27.47
24.07,8.89,Sport,Female,7,40,9,1.2,25.27
26.66,9.45,Sport,Female,10,44,12,1.2,27.86
24.59,9.73,Sport,Female,7.5,41,9.5,1.2,25.79
25.92,9.54,Sport,Female,9,43,11,1.2,27.12
24,8.17,Sport,Female,7,40,9,1.2,25.2
23.45,8.52,Sport,Female,6,39,8,1.2,24.65
24.2,9.27,Sport,Female,7,40,9,1.2,25.4
23.23,9.16,Sport,Female,6,39,8,1.2,24.43
27.65,9.67,Sport,Female,11,45,13,1.2,28.85
24.48,9.16,Sport,Female,7.5,41,9.5,1.2,25.68
23.97,9.43,Sport,Female,6.5,40,8.5,1.2,25.17
23.89,9.01,Sport,Female,6.5,40,8.5,1.2,25.09
26.96,9.64,Sport,Female,10.5,44,12.5,1.2,28.16
24.21,8.74,Sport,Female,7,40,9,1.2,25.41
23.77,9.43,Sport,Female,6.5,39,8.5,1.2,24.97
24.75,8.08,Sport,Female,7.5,41,9.5,1.2,25.95
26.05,10.36,Sport,Female,9,43,11,1.2,27.25
25.48,8.68,Sport,Female,8.5,42,10.5,1.2,26.68
23.1,8.91,Sport,Female,5.5,38,7.5,1.2,24.3
23.23,9.05,Sport,Female,6,39,8,1.2,24.43
24.03,9.27,Sport,Female,7,40,9,1.2,25.23
23.56,9.93,Sport,Female,6,39,8,1.2,24.76
23.57,8.39,Sport,Female,6.5,39,8.5,1.2,24.77
23.97,9.57,Sport,Female,6.5,40,8.5,1.2,25.17
23.18,8.76,Sport,Female,6,39,8,1.2,24.38
23.1,9.28,Sport,Female,5.5,38,7.5,1.2,24.3
21.51,8.23,Sport,Female,4,36,6,1.2,22.71
25.29,9.3,Sport,Female,8.5,42,10.5,1.2,26.49
25.32,9.08,Sport,Female,8.5,42,10.5,1.2,26.52
28.09,9.92,Sport,Female,11.5,46,13.5,1.2,29.29
24.22,8.98,Sport,Female,7,40,9,1.2,25.42
22.23,8.71,Sport,Female,4.5,37,6.5,1.2,23.43
23,8.99,Sport,Female,5.5,38,7.5,1.2,24.2
23.58,9.13,Sport,Female,6.5,39,8.5,1.2,24.78
22.93,8.89,Sport,Female,5.5,38,7.5,1.2,24.13
23.98,9.26,Sport,Female,6.5,40,8.5,1.2,25.18
24.95,9.51,Sport,Female,8,41,10,1.2,26.15
21.88,8.51,Sport,Female,4.5,37,6.5,1.2,23.08
24,9.62,Sport,Female,7,40,9,1.2,25.2
23.21,8.94,Sport,Female,6,39,8,1.2,24.41
27.54,10.17,Sport,Female,11,45,13,1.2,28.74
27.25,10.48,Sport,Female,10.5,45,12.5,1.2,28.45
24.33,9.6,Sport,Female,7,40,9,1.2,25.53
25.89,8.95,Sport,Female,9,43,11,1.2,27.09
24.31,9.18,Sport,Female,7,40,9,1.2,25.51
25.23,9.45,Sport,Female,8,42,10,1.2,26.43
21.12,8.77,Sport,Female,3.5,35,5.5,1.2,22.32
23.25,9.28,Sport,Female,6,39,8,1.2,24.45
22.81,8.77,Sport,Female,5.5,38,7.5,1.2,24.01
27.19,9.8,Sport,Female,10.5,45,12.5,1.2,28.39
23.71,8.67,Sport,Female,6.5,39,8.5,1.2,24.91
24.91,9.06,Sport,Female,8,41,10,1.2,26.11
22.7,9.11,Sport,Female,5,38,7,1.2,23.9
23.77,9.31,Sport,Female,6.5,39,8.5,1.2,24.97
24.66,9.36,Sport,Female,7.5,41,9.5,1.2,25.86
26.29,8.79,Sport,Female,9.5,43,11.5,1.2,27.49
24.41,9.35,Sport,Female,7.5,40,9.5,1.2,25.61
22.99,9.51,Sport,Female,5.5,38,7.5,1.2,24.19
22.77,8.43,Sport,Female,5.5,38,7.5,1.2,23.97
25.02,9.56,Sport,Female,8,41,10,1.2,26.22
21.36,9.09,Sport,Female,3.5,36,5.5,1.2,22.56
23.28,8.8,Sport,Female,6,39,8,1.2,24.48
25.65,9.83,Sport,Female,8.5,42,10.5,1.2,26.85
26.02,9.5,Sport,Female,9,43,11,1.2,27.22
24.63,9.91,Sport,Female,7.5,41,9.5,1.2,25.83
25.29,8.45,Sport,Female,8.5,42,10.5,1.2,26.49
24.07,8.86,Sport,Female,7,40,9,1.2,25.27
24.58,9.23,Sport,Female,7.5,41,9.5,1.2,25.78
24.9,9.65,Sport,Female,8,41,10,1.2,26.1
26.58,9.53,Sport,Female,10,44,12,1.2,27.78
23.84,8.84,Sport,Female,6.5,40,8.5,1.2,25.04
26.57,10,Sport,Female,10,44,12,1.2,27.77
23.24,8.92,Sport,Female,6,39,8,1.2,24.44
27,10.11,Sport,Female,10.5,44,12.5,1.2,28.2
26.66,9.87,Sport,Female,10,44,12,1.2,27.86
25.83,9.09,Sport,Female,9,43,11,1.2,27.03
25.19,9.33,Sport,Female,8,42,10,1.2,26.39
25.38,9.68,Sport,Female,8.5,42,10.5,1.2,26.58
25.1,9.77,Sport,Female,8,41,10,1.2,26.3
24.34,8.93,Sport,Female,7,40,9,1.2,25.54
25.85,8.9,Sport,Female,9,43,11,1.2,27.05
24.3,9.05,Sport,Female,7,40,9,1.2,25.5
27.62,9.76,Sport,Female,11,45,13,1.2,28.82
25.61,10.13,Sport,Female,8.5,42,10.5,1.2,26.81
26.87,9.23,Sport,Female,10,44,12,1.2,28.07
23.13,9.46,Sport,Female,5.5,38,7.5,1.2,24.33
25.61,9.25,Sport,Female,8.5,42,10.5,1.2,26.81
24.07,8.21,Sport,Female,7,40,9,1.2,25.27
26.96,9.71,Sport,Female,10.5,44,12.5,1.2,28.16
22.75,8.65,Sport,Female,5.5,38,7.5,1.2,23.95
24.4,9.67,Sport,Female,7,40,9,1.2,25.6
22.07,8.44,Sport,Female,4.5,37,6.5,1.2,23.27
24.49,9.96,Sport,Female,7.5,41,9.5,1.2,25.69
26.43,10.11,Sport,Female,9.5,43,11.5,1.2,27.63
25.88,9.61,Sport,Female,9,43,11,1.2,27.08
25.02,8.98,Sport,Female,8,41,10,1.2,26.22
25.82,9.66,Sport,Female,9,43,11,1.2,27.02
23.41,8.93,Sport,Female,6,39,8,1.2,24.61
24.49,9.47,Sport,Female,7.5,41,9.5,1.2,25.69
25.77,9.84,Sport,Female,9,42,11,1.2,26.97
23.38,10.01,Sport,Female,6,39,8,1.2,24.58
25.14,9.21,Sport,Female,8,42,10,1.2,26.34
23.6,9.35,Sport,Female,6.5,39,8.5,1.2,24.8
25.33,9.28,Sport,Female,8.5,42,10.5,1.2,26.53
24.03,8.8,Sport,Female,7,40,9,1.2,25.23
25.13,9.43,Sport,Female,8,41,10,1.2,26.33
23.45,8.75,Sport,Female,6,39,8,1.2,24.65
